id,gdp,computers_mathematics_statistics,business,before_hs,non_tech_busi,hs,housing,job,graduate,engineering,bachelor_degree,stock
VA1511,488786,40361,154937,254085,448210,1427178,259246.0526,1276,306080,59813,485501,2342.723
CO1506,314149,64314,246366,261182,625267,1553114,292178.1818,93,428733,98610,732144,2402.202727
WY1101,40331,1578,9358,19462,36171,160464,179325,0,20640,4740,40973,1441.941905
WY1102,40331,1578,9358,19462,36171,160464,179137.5,0,20640,4740,40973,1491.907
PA0912,585248,117890,532337,752273,1327043,4654541,167738.9388,6,982941,187954,1518031,1102.988261
WY1104,42138,1578,9358,19462,36171,160464,178587.5,0,20640,4740,40973,1458.685714
WY1105,42138,1578,9358,19462,36171,160464,178187.5,0,20640,4740,40973,1462.417273
WY1106,42138,1578,9358,19462,36171,160464,177275,0,20640,4740,40973,1367.319091
WY1107,41523,1578,9358,19462,36171,160464,181888.8889,0,20640,4740,40973,1383.293333
NH1302,68126,9861,36849,39161,95408,284136,204947.8947,0,66239,16945,113986,1492.3655
WA1404,420420,79177,223159,307411,712785,2044349,257630.1527,71,473052,130296,816734,1979.983182
WV1306,71758,5281,32716,74249,88304,438570,83375,12,64038,10367,97728,1559.56
AK1112,61514,2697,15776,19652,49903,190541,215958.3333,2,32362,6993,57302,1302.571364
NM1110,91272,11805,47278,140706,163144,596292,202784.6154,3,125976,25463,159764,1291.460952
FL1211,768070,145537,890486,1435116,1778607,7436207,171625.0474,12,1275533,282798,2264803,1324.842727
CT0708,237915,38857,164322,209843,444039,1096256,345133.8889,0,350664,62435,440395,1163.20087
CT0709,237915,38857,164322,209843,444039,1096256,344170.5556,0,350664,62435,440395,1209.621053
NM1111,91272,11805,47278,140706,163144,596292,201550,5,125976,25463,159764,1322.254545
MD1107,327947,54028,159239,224196,430550,1257002,273428.2132,379,349116,67017,462670,1383.293333
MD1106,323143,54028,159239,224196,430550,1257002,273902.8213,358,349116,67017,462670,1367.319091
MD1105,323143,54028,159239,224196,430550,1257002,274908.4639,347,349116,67017,462670,1462.417273
IA1008,142753,16173,88518,114251,225315,822850,137065.2174,2,134345,25011,266296,1114.039545
MD1103,319240,54028,159239,224196,430550,1257002,278305.0157,343,349116,67017,462670,1431.115217
MD1102,319240,54028,159239,224196,430550,1257002,279625.3918,396,349116,67017,462670,1491.907
MD1101,319240,54028,159239,224196,430550,1257002,280926.3323,297,349116,67017,462670,1441.941905
NJ1105,492073,9997,38638,83784,102674,378087,328219.209,25,70990,15327,118830,1462.417273
NE1507,114993,11818,68725,79248,157845,532408,142460,38,97195,13623,190735,2294.164783
OK1312,189132,16071,105907,193004,233811,981440,79225,6,148815,27610,290413,1853.153636
OK1311,189132,16071,105907,193004,233811,981440,79178.125,4,148815,27610,290413,1793.957619
OK1310,189132,16071,105907,193004,233811,981440,79064.0625,4,148815,27610,290413,1768.180435
NE1503,110627,11818,68725,79248,157845,532408,139265,35,97195,13623,190735,2380.088182
OR1109,198490,32234,126887,218533,463157,1395790,182400,29,289706,58249,486655,1226.064545
MD1109,327947,54028,159239,224196,430550,1257002,272494.9843,433,349116,67017,462670,1226.064545
MD1108,327947,54028,159239,224196,430550,1257002,273207.5235,383,349116,67017,462670,1209.317391
WA1407,427234,79177,223159,307411,712785,2044349,262414.5038,56,473052,130296,816734,2173.153913
VT1503,29701,2267,8142,12545,38213,83346,201039.4231,9,21879,3768,35447,2380.088182
HI1309,74394,10181,58124,70536,148635,531395,446518,9,92543,18452,182131,1724.962857
OR1108,198490,32234,126887,218533,463157,1395790,183285.7988,10,289706,58249,486655,1209.317391
HI1303,74369,10181,58124,70536,148635,531395,423888,16,92543,18452,182131,1513.297619
HI1302,74369,10181,58124,70536,148635,531395,419910,13,92543,18452,182131,1492.3655
HI1301,74369,10181,58124,70536,148635,531395,417032,11,92543,18452,182131,1463.609565
HI1307,74394,10181,58124,70536,148635,531395,437944,13,92543,18452,182131,1614.018696
HI1306,74221,10181,58124,70536,148635,531395,434220,11,92543,18452,182131,1559.56
HI1305,74221,10181,58124,70536,148635,531395,431042,16,92543,18452,182131,1565.588696
HI1304,74221,10181,58124,70536,148635,531395,427816,16,92543,18452,182131,1498.702273
MO1401,276672,55801,276025,329212,610899,2009838,139976.1905,61,438090,73200,715346,1909.858696
TX1310,1566882,213579,995214,2294561,1953257,7404745,159158.8529,363,1400386,411982,2682327,1768.180435
WY1210,39305,1578,9358,19462,36171,160464,181300,0,20640,4740,40973,1351.608696
WY1211,39305,1578,9358,19462,36171,160464,181700,0,20640,4740,40973,1324.842727
WY1212,39305,1578,9358,19462,36171,160464,182300,0,20640,4740,40973,1390.435238
DE1305,60144,1741,10366,17740,26182,101897,183073.0769,0,19116,2699,28117,1565.588696
NH1505,73318,9861,36849,39161,95408,284136,220500.5263,10,66239,16945,113986,2407.9505
MO1311,279191,55801,276025,329212,610899,2009838,139696.1905,14,438090,73200,715346,1793.957619
NJ1103,481974,9997,38638,83784,102674,378087,330945.0094,44,70990,15327,118830,1431.115217
MO1403,276672,55801,276025,329212,610899,2009838,140220,33,438090,73200,715346,2017.77381
IA1212,158446,16173,88518,114251,225315,822850,133208.1633,1,134345,25011,266296,1390.435238
WV1308,72284,5281,32716,74249,88304,438570,82268.75,10,64038,10367,97728,1667.165
MA0710,384798,87970,322650,375806,936712,2060255,356671.2121,0,746037,155584,951027,1267.43
MA0711,384798,87970,322650,375806,936712,2060255,355622.1212,0,746037,155584,951027,1177.790476
MA0712,384798,87970,322650,375806,936712,2060255,354017.8788,16,746037,155584,951027,1161.6825
MO1402,276672,55801,276025,329212,610899,2009838,140086.6667,35,438090,73200,715346,1969.8875
IN1311,313828,30459,153786,303227,381724,1593784,104603.8929,9,263110,50424,453834,1793.957619
MN0810,262196,51029,211445,165552,575927,1424344,213509.0278,0,339362,69759,654448,709.5347826
MN0811,262196,51029,211445,165552,575927,1424344,212224.3056,1,339362,69759,654448,617.03
MN0812,262196,51029,211445,165552,575927,1424344,211181.9444,1,339362,69759,654448,617.5922727
MO1312,279191,55801,276025,329212,610899,2009838,139898.0952,23,438090,73200,715346,1853.153636
IN1312,313828,30459,153786,303227,381724,1593784,104455.9611,7,263110,50424,453834,1853.153636
NC1012,423545,75081,320315,486153,791402,2308482,159692.2222,17,522169,107423,948264,1385.633913
OK1007,151187,16071,105907,193004,233811,981440,75624.39024,1,148815,27610,290413,1117.108636
OK1006,149003,16071,105907,193004,233811,981440,75300,0,148815,27610,290413,1120.118636
OK1005,149003,16071,105907,193004,233811,981440,75087.80488,1,148815,27610,290413,1142.60619
OK1004,149003,16071,105907,193004,233811,981440,74939.02439,4,148815,27610,290413,1216.535455
UT0812,113841,24124,94286,121092,269397,894080,271758.2278,0,158699,33316,319181,617.5922727
OK1002,145978,16071,105907,193004,233811,981440,74524.39024,0,148815,27610,290413,1080.5695
UT0810,113841,24124,94286,121092,269397,894080,273470.8861,0,158699,33316,319181,709.5347826
UT0811,113841,24124,94286,121092,269397,894080,272222.7848,0,158699,33316,319181,617.03
NJ1108,496185,9997,38638,83784,102674,378087,325107.9096,23,70990,15327,118830,1209.317391
NH1305,68141,9861,36849,39161,95408,284136,206233.6842,0,66239,16945,113986,1565.588696
NC1010,423545,75081,320315,486153,791402,2308482,160745.5556,17,522169,107423,948264,1252.45381
OK1009,151187,16071,105907,193004,233811,981440,79820.96774,5,148815,27610,290413,1164.608182
OK1008,151187,16071,105907,193004,233811,981440,79256.45161,3,148815,27610,290413,1114.039545
KY1508,194495,17123,88989,188031,230305,900644,133361.9048,16,170704,24269,244229,2231.098571
IL1504,770572,133207,588435,860238,1373386,4098980,187699.5614,108,994081,195089,1573175,2388.331905
MO1408,285288,55801,276025,329212,610899,2009838,142571.4286,38,438090,73200,715346,2173.679524
MO0712,244869,55801,276025,329212,610899,2009838,170830.6667,0,438090,73200,715346,1161.6825
ID1201,57285,7896,40033,64647,106092,450783,135150,0,63933,15342,136013,1375.101818
MO0710,244869,55801,276025,329212,610899,2009838,172300,0,438090,73200,715346,1267.43
MO0711,244869,55801,276025,329212,610899,2009838,171490.6667,0,438090,73200,715346,1177.790476
ID1204,57918,7896,40033,64647,106092,450783,134878.125,0,63933,15342,136013,1488.04
ID1205,57918,7896,40033,64647,106092,450783,135540.625,0,63933,15342,136013,1373.113043
ID1206,57918,7896,40033,64647,106092,450783,136171.875,0,63933,15342,136013,1321.774286
ID1207,58863,7896,40033,64647,106092,450783,136721.875,0,63933,15342,136013,1316.863182
ID1208,58863,7896,40033,64647,106092,450783,137171.875,0,63933,15342,136013,1400.080435
ID1209,58863,7896,40033,64647,106092,450783,137431.25,0,63933,15342,136013,1406.1595
ND1502,57069,3923,19482,19659,54125,188226,175625,0,28935,5053,67764,2356.258421
AL1201,185386,24306,131668,221843,264527,1051898,124020.4225,19,201930,45492,335456,1375.101818
HI0906,65349,10181,58124,70536,148635,531395,445775.5556,8,92543,18452,182131,851.685
IA0812,135327,16173,88518,114251,225315,822850,137552.381,0,134345,25011,266296,617.5922727
IA0811,135327,16173,88518,114251,225315,822850,138271.4286,0,134345,25011,266296,617.03
IA0810,135327,16173,88518,114251,225315,822850,138776.1905,0,134345,25011,266296,709.5347826
HI0902,65809,10181,58124,70536,148635,531395,467962.2222,5,92543,18452,182131,631.5452632
HI0903,65809,10181,58124,70536,148635,531395,462344.4444,14,92543,18452,182131,648.3013636
HI0901,65809,10181,58124,70536,148635,531395,469431.1111,5,92543,18452,182131,634.112
NV1103,122162,15970,101255,239005,208045,1091503,217574.0741,2,139333,28986,270858,1431.115217
OH1403,574232,76717,409940,612071,932201,3814008,131163.1929,13,671248,142199,1118252,2017.77381
HI0908,65050,10181,58124,70536,148635,531395,436133.3333,9,92543,18452,182131,956.3895238
HI0909,65050,10181,58124,70536,148635,531395,433251.1111,10,92543,18452,182131,1007.910909
OH0902,483872,76717,409940,612071,932201,3814008,134959.5238,4,671248,142199,1118252,631.5452632
OH0903,483872,76717,409940,612071,932201,3814008,134528.5714,19,671248,142199,1118252,648.3013636
OH0901,483872,76717,409940,612071,932201,3814008,135119.5238,14,671248,142199,1118252,634.112
OH0906,475337,76717,409940,612071,932201,3814008,133432.8571,4,671248,142199,1118252,851.685
OH0907,477211,76717,409940,612071,932201,3814008,133125.4762,8,671248,142199,1118252,888.4069565
OH0904,475337,76717,409940,612071,932201,3814008,134095.2381,5,671248,142199,1118252,759.6938095
OH0905,475337,76717,409940,612071,932201,3814008,133721.9048,4,671248,142199,1118252,803.4790476
OR1502,213315,32234,126887,218533,463157,1395790,220313.5294,35,289706,58249,486655,2356.258421
OH0908,477211,76717,409940,612071,932201,3814008,132615.13,6,671248,142199,1118252,956.3895238
OH0909,477211,76717,409940,612071,932201,3814008,132350.591,2,671248,142199,1118252,1007.910909
UT1408,141464,24124,94286,121092,269397,894080,224726.25,26,158699,33316,319181,2173.679524
DC1201,108982,124249,316781,276101,978209,1252897,364400,0,848663,156585,861894,1375.101818
DC1202,108982,124249,316781,276101,978209,1252897,366300,0,848663,156585,861894,1488.279524
DC1203,108982,124249,316781,276101,978209,1252897,366900,0,848663,156585,861894,1514.741818
DC1204,110257,124249,316781,276101,978209,1252897,367000,0,848663,156585,861894,1488.04
DC1205,110257,124249,316781,276101,978209,1252897,367600,0,848663,156585,861894,1373.113043
DC1206,110257,124249,316781,276101,978209,1252897,369100,0,848663,156585,861894,1321.774286
DC1207,109925,124249,316781,276101,978209,1252897,371800,0,848663,156585,861894,1316.863182
DC1208,109925,124249,316781,276101,978209,1252897,376300,0,848663,156585,861894,1400.080435
DC1209,109925,124249,316781,276101,978209,1252897,380100,0,848663,156585,861894,1406.1595
IA1104,146531,16173,88518,114251,225315,822850,134928.2609,0,134345,25011,266296,1458.685714
OH1501,602861,76717,409940,612071,932201,3814008,134393.1264,32,671248,142199,1118252,2305.4725
WA1402,414895,79177,223159,307411,712785,2044349,255379.771,54,473052,130296,816734,1969.8875
NC1509,499420,75081,320315,486153,791402,2308482,167824.6324,74,522169,107423,948264,2149.141429
OH1210,551735,76717,409940,612071,932201,3814008,125995.7871,7,671248,142199,1118252,1351.608696
RI1011,49733,10431,49963,108914,142664,448167,257505,0,96711,17280,149624,1329.745
RI1010,49733,10431,49963,108914,142664,448167,258917.5,0,96711,17280,149624,1252.45381
RI1012,49733,10431,49963,108914,142664,448167,255830,1,96711,17280,149624,1385.633913
UT1505,146745,24124,94286,121092,269397,894080,232181.25,81,158699,33316,319181,2407.9505
OH1405,585582,76717,409940,612071,932201,3814008,131842.1286,15,671248,142199,1118252,1996.925455
IA1105,146531,16173,88518,114251,225315,822850,134643.4783,0,134345,25011,266296,1462.417273
UT1504,146745,24124,94286,121092,269397,894080,231210,80,158699,33316,319181,2388.331905
CT1502,249397,38857,164322,209843,444039,1096256,284261.2022,2,350664,62435,440395,2356.258421
MD1504,363393,54028,159239,224196,430550,1257002,297038.4375,684,349116,67017,462670,2388.331905
ND1501,57069,3923,19482,19659,54125,188226,174983.3333,0,28935,5053,67764,2305.4725
OH1506,608674,76717,409940,612071,932201,3814008,137143.9024,28,671248,142199,1118252,2402.202727
CT1504,252741,38857,164322,209843,444039,1096256,285410.3825,1,350664,62435,440395,2388.331905
TX1009,1247745,213579,995214,2294561,1953257,7404745,154455.7292,100,1400386,411982,2682327,1164.608182
TX1008,1247745,213579,995214,2294561,1953257,7404745,154641.5144,90,1400386,411982,2682327,1114.039545
AL1202,185386,24306,131668,221843,264527,1051898,123163.8889,22,201930,45492,335456,1488.279524
AL1203,185386,24306,131668,221843,264527,1051898,123043.75,25,201930,45492,335456,1514.741818
AL1204,187043,24306,131668,221843,264527,1051898,122870.8333,21,201930,45492,335456,1488.04
AL1205,187043,24306,131668,221843,264527,1051898,122663.1944,25,201930,45492,335456,1373.113043
CO0709,247322,64314,246366,261182,625267,1553114,264619.0476,0,428733,98610,732144,1209.621053
CO0708,247322,64314,246366,261182,625267,1553114,264246.2585,0,428733,98610,732144,1163.20087
TX1001,1225159,213579,995214,2294561,1953257,7404745,151889.1473,93,1400386,411982,2682327,1124.700952
AL1209,185204,24306,131668,221843,264527,1051898,122646.5753,24,201930,45492,335456,1406.1595
TX1003,1225159,213579,995214,2294561,1953257,7404745,144260.6414,99,1400386,411982,2682327,1160.425217
TX1002,1225159,213579,995214,2294561,1953257,7404745,152494.697,76,1400386,411982,2682327,1080.5695
TX1005,1227673,213579,995214,2294561,1953257,7404745,143469.0544,77,1400386,411982,2682327,1142.60619
TX1004,1227673,213579,995214,2294561,1953257,7404745,144125.656,99,1400386,411982,2682327,1216.535455
TX1007,1247745,213579,995214,2294561,1953257,7404745,150045.1977,79,1400386,411982,2682327,1117.108636
TX1006,1227673,213579,995214,2294561,1953257,7404745,150317.2316,82,1400386,411982,2682327,1120.118636
FL1304,784270,145537,890486,1435116,1778607,7436207,178588.8258,18,1275533,282798,2264803,1498.702273
FL1305,784270,145537,890486,1435116,1778607,7436207,180269.697,20,1275533,282798,2264803,1565.588696
FL1306,784270,145537,890486,1435116,1778607,7436207,181877.4621,29,1275533,282798,2264803,1559.56
FL1307,795579,145537,890486,1435116,1778607,7436207,183625.947,29,1275533,282798,2264803,1614.018696
ND1506,56243,3923,19482,19659,54125,188226,176700,0,28935,5053,67764,2402.202727
FL1301,782485,145537,890486,1435116,1778607,7436207,173850.0949,18,1275533,282798,2264803,1463.609565
FL1302,782485,145537,890486,1435116,1778607,7436207,175099.2424,15,1275533,282798,2264803,1492.3655
FL1303,782485,145537,890486,1435116,1778607,7436207,176773.1061,23,1275533,282798,2264803,1513.297619
FL1505,879286,145537,890486,1435116,1778607,7436207,216561.1742,133,1275533,282798,2264803,2407.9505
FL1308,795579,145537,890486,1435116,1778607,7436207,185536.7424,39,1275533,282798,2264803,1667.165
FL1309,795579,145537,890486,1435116,1778607,7436207,187567.9924,41,1275533,282798,2264803,1724.962857
OR1011,192985,32234,126887,218533,463157,1395790,194221.3018,9,289706,58249,486655,1329.745
OR1010,192985,32234,126887,218533,463157,1395790,195179.8817,10,289706,58249,486655,1252.45381
OR1012,192985,32234,126887,218533,463157,1395790,193224.8521,9,289706,58249,486655,1385.633913
OH1407,600319,76717,409940,612071,932201,3814008,132518.6253,19,671248,142199,1118252,2173.153913
IN1208,302226,30459,153786,303227,381724,1593784,101775.3659,20,263110,50424,453834,1400.080435
IN1209,302226,30459,153786,303227,381724,1593784,101919.0244,10,263110,50424,453834,1406.1595
IN1206,301557,30459,153786,303227,381724,1593784,101563.6585,17,263110,50424,453834,1321.774286
IL1201,709124,133207,588435,860238,1373386,4098980,170049.7778,50,994081,195089,1573175,1375.101818
IL1202,709124,133207,588435,860238,1373386,4098980,169002.8825,49,994081,195089,1573175,1488.279524
IL1203,709124,133207,588435,860238,1373386,4098980,168643.2373,47,994081,195089,1573175,1514.741818
IN1202,297158,30459,153786,303227,381724,1593784,101507.561,10,263110,50424,453834,1488.279524
IN1203,297158,30459,153786,303227,381724,1593784,101509.0244,13,263110,50424,453834,1514.741818
IL1206,713458,133207,588435,860238,1373386,4098980,169642.1286,49,994081,195089,1573175,1321.774286
IN1201,297158,30459,153786,303227,381724,1593784,101840.4412,12,263110,50424,453834,1375.101818
NE0801,84206,11818,68725,79248,157845,532408,118970.5882,0,97195,13623,190735,1037.95619
MO1004,255556,55801,276025,329212,610899,2009838,149069.7297,3,438090,73200,715346,1216.535455
NE0803,84206,11818,68725,79248,157845,532408,119317.6471,0,97195,13623,190735,989.752
NE0802,84206,11818,68725,79248,157845,532408,118994.1176,0,97195,13623,190735,1020.0545
NE0805,85581,11818,68725,79248,157845,532408,119664.7059,0,97195,13623,190735,1145.277619
NE0804,85581,11818,68725,79248,157845,532408,119535.2941,0,97195,13623,190735,1052.904091
NE0807,86006,11818,68725,79248,157845,532408,119917.6471,0,97195,13623,190735,1013.687273
NE0806,85581,11818,68725,79248,157845,532408,119805.8824,0,97195,13623,190735,1119.838571
CA0709,1968297,420454,1469434,3755889,4010214,11924567,562115.4083,1,2810958,790458,4789014,1209.621053
CA0708,1968297,420454,1469434,3755889,4010214,11924567,566066.4099,1,2810958,790458,4789014,1163.20087
MO1009,256517,55801,276025,329212,610899,2009838,145659.596,4,438090,73200,715346,1164.608182
MO1008,256517,55801,276025,329212,610899,2009838,146300.5051,7,438090,73200,715346,1114.039545
SC0812,161229,21212,141526,233133,319810,1149942,135278.7234,33,219133,44467,382528,617.5922727
SC0811,161229,21212,141526,233133,319810,1149942,134611.7021,31,219133,44467,382528,617.03
SC0810,161229,21212,141526,233133,319810,1149942,135127.6596,40,219133,44467,382528,709.5347826
SC1411,194341,21212,141526,233133,319810,1149942,121020.3125,94,219133,44467,382528,2316.798947
VT0901,25273,2267,8142,12545,38213,83346,203767.1875,0,21879,3768,35447,634.112
VT0903,25273,2267,8142,12545,38213,83346,214837.9747,0,21879,3768,35447,648.3013636
VT0902,25273,2267,8142,12545,38213,83346,207617.1875,0,21879,3768,35447,631.5452632
VT0905,25207,2267,8142,12545,38213,83346,216337.9747,0,21879,3768,35447,803.4790476
VT0904,25207,2267,8142,12545,38213,83346,215778.481,1,21879,3768,35447,759.6938095
VT0907,25760,2267,8142,12545,38213,83346,216569.6203,4,21879,3768,35447,888.4069565
VT0906,25207,2267,8142,12545,38213,83346,216526.5823,0,21879,3768,35447,851.685
VT0909,25760,2267,8142,12545,38213,83346,214879.0123,0,21879,3768,35447,1007.910909
VT0908,25760,2267,8142,12545,38213,83346,216694.9367,0,21879,3768,35447,956.3895238
TN1001,249497,31489,210698,364536,462875,1772608,118009.7973,2,318959,59500,562037,1124.700952
TN1007,253103,31489,210698,364536,462875,1772608,117082.0946,6,318959,59500,562037,1117.108636
TN1006,251465,31489,210698,364536,462875,1772608,117282.0946,4,318959,59500,562037,1120.118636
TN1005,251465,31489,210698,364536,462875,1772608,117430.0676,3,318959,59500,562037,1142.60619
TN1004,251465,31489,210698,364536,462875,1772608,117558.1081,3,318959,59500,562037,1216.535455
FL1010,744994,145537,890486,1435116,1778607,7436207,172236.3118,26,1275533,282798,2264803,1252.45381
FL1011,744994,145537,890486,1435116,1778607,7436207,171283.0798,22,1275533,282798,2264803,1329.745
FL1012,744994,145537,890486,1435116,1778607,7436207,170082.1293,20,1275533,282798,2264803,1385.633913
IL1110,692193,133207,588435,860238,1373386,4098980,172676.8889,29,994081,195089,1573175,1291.460952
IL1111,692193,133207,588435,860238,1373386,4098980,171792.6667,33,994081,195089,1573175,1322.254545
IL1112,692193,133207,588435,860238,1373386,4098980,170964.2222,42,994081,195089,1573175,1302.571364
IN0810,269123,30459,153786,303227,381724,1593784,107286.8074,4,263110,50424,453834,709.5347826
IN0811,269123,30459,153786,303227,381724,1593784,106825.3298,4,263110,50424,453834,617.03
IN0812,269123,30459,153786,303227,381724,1593784,106545.3826,4,263110,50424,453834,617.5922727
AR1401,116101,12307,61768,134489,139094,611453,113484.3373,40,96987,13505,169147,1909.858696
NM1208,90189,11805,47278,140706,163144,596292,194969.2308,5,125976,25463,159764,1400.080435
NM1209,90189,11805,47278,140706,163144,596292,195319.2308,8,125976,25463,159764,1406.1595
NJ1304,528839,9997,38638,83784,102674,378087,322514.5009,61,70990,15327,118830,1498.702273
NJ1305,528839,9997,38638,83784,102674,378087,323815.4426,59,70990,15327,118830,1565.588696
NJ1302,527855,9997,38638,83784,102674,378087,320598.1168,46,70990,15327,118830,1492.3655
NJ1303,527855,9997,38638,83784,102674,378087,321412.806,65,70990,15327,118830,1513.297619
VT1304,28522,2267,8142,12545,38213,83346,202924.0385,4,21879,3768,35447,1498.702273
AK1206,61464,2697,15776,19652,49903,190541,217283.3333,27,32362,6993,57302,1321.774286
NM1201,90077,11805,47278,140706,163144,596292,200261.5385,6,125976,25463,159764,1375.101818
NM1202,90077,11805,47278,140706,163144,596292,199180.7692,4,125976,25463,159764,1488.279524
NM1203,90077,11805,47278,140706,163144,596292,197696.1538,5,125976,25463,159764,1514.741818
NM1204,91286,11805,47278,140706,163144,596292,196784.6154,6,125976,25463,159764,1488.04
NM1205,91286,11805,47278,140706,163144,596292,196053.8462,5,125976,25463,159764,1373.113043
NM1206,91286,11805,47278,140706,163144,596292,195215.3846,4,125976,25463,159764,1321.774286
NM1207,90189,11805,47278,140706,163144,596292,194730.7692,6,125976,25463,159764,1316.863182
IA1304,160860,16173,88518,114251,225315,822850,133122.449,1,134345,25011,266296,1498.702273
SC1204,175045,21212,141526,233133,319810,1149942,117478.9063,117,219133,44467,382528,1488.04
KY1501,189012,17123,88989,188031,230305,900644,129321.4286,9,170704,24269,244229,2305.4725
VT1305,28522,2267,8142,12545,38213,83346,202880.7692,5,21879,3768,35447,1565.588696
ME1212,51959,3711,16857,26895,73828,195579,53100,2,42151,5545,71976,1390.435238
ME1210,51959,3711,16857,26895,73828,195579,54900,5,42151,5545,71976,1351.608696
ME1211,51959,3711,16857,26895,73828,195579,54100,3,42151,5545,71976,1324.842727
NH1508,74590,9861,36849,39161,95408,284136,221785.2632,5,66239,16945,113986,2231.098571
IA1202,155497,16173,88518,114251,225315,822850,129416.3265,1,134345,25011,266296,1488.279524
DC1507,122571,124249,316781,276101,978209,1252897,500100,0,848663,156585,861894,2294.164783
KS1212,139603,9559,52090,94181,144028,550554,154217.3077,12,92424,15708,160676,1390.435238
KS1210,139603,9559,52090,94181,144028,550554,154932.6923,5,92424,15708,160676,1351.608696
KS1211,139603,9559,52090,94181,144028,550554,154655.7692,7,92424,15708,160676,1324.842727
NC0911,409681,75081,320315,486153,791402,2308482,170172.093,10,522169,107423,948264,1046.013333
NC0910,409681,75081,320315,486153,791402,2308482,170537.9845,15,522169,107423,948264,1033.439545
PA1312,670757,117890,532337,752273,1327043,4654541,163581.8951,84,982941,187954,1518031,1853.153636
NC0912,409681,75081,320315,486153,791402,2308482,169491.4729,16,522169,107423,948264,1102.988261
ND1106,40737,3923,19482,19659,54125,188226,148000,0,28935,5053,67764,1367.319091
ND1107,42446,3923,19482,19659,54125,188226,148590.9091,0,28935,5053,67764,1383.293333
ND1104,40737,3923,19482,19659,54125,188226,147000,0,28935,5053,67764,1458.685714
ND1105,40737,3923,19482,19659,54125,188226,147400,0,28935,5053,67764,1462.417273
ND1102,39828,3923,19482,19659,54125,188226,146781.8182,0,28935,5053,67764,1491.907
ND1103,39828,3923,19482,19659,54125,188226,146754.5455,0,28935,5053,67764,1431.115217
NM1112,91272,11805,47278,140706,163144,596292,200811.5385,5,125976,25463,159764,1302.571364
ND1101,39828,3923,19482,19659,54125,188226,146481.8182,0,28935,5053,67764,1441.941905
AR1203,109229,12307,61768,134489,139094,611453,108840.9639,167,96987,13505,169147,1514.741818
ND1108,42446,3923,19482,19659,54125,188226,149027.2727,0,28935,5053,67764,1209.317391
ND1109,42446,3923,19482,19659,54125,188226,149227.2727,0,28935,5053,67764,1226.064545
NH1509,74590,9861,36849,39161,95408,284136,222085.7895,12,66239,16945,113986,2149.141429
MN1211,293115,51029,211445,165552,575927,1424344,186997.3684,14,339362,69759,654448,1324.842727
NM1311,92108,11805,47278,140706,163144,596292,197265.3846,2,125976,25463,159764,1793.957619
MN1210,293115,51029,211445,165552,575927,1424344,185744.7368,14,339362,69759,654448,1351.608696
IN1508,337821,30459,153786,303227,381724,1593784,110408.2725,12,263110,50424,453834,2231.098571
WV1506,75372,5281,32716,74249,88304,438570,83756.25,23,64038,10367,97728,2402.202727
VT1307,28492,2267,8142,12545,38213,83346,203353.8462,5,21879,3768,35447,1614.018696
OH1503,602861,76717,409940,612071,932201,3814008,135648.1153,34,671248,142199,1118252,2380.088182
OH1502,602861,76717,409940,612071,932201,3814008,134995.122,36,671248,142199,1118252,2356.258421
OH1505,608674,76717,409940,612071,932201,3814008,136590.0222,33,671248,142199,1118252,2407.9505
OH1504,608674,76717,409940,612071,932201,3814008,136098.2262,36,671248,142199,1118252,2388.331905
OH1507,612632,76717,409940,612071,932201,3814008,137744.1242,34,671248,142199,1118252,2294.164783
HI1405,76244,10181,58124,70536,148635,531395,467712,7,92543,18452,182131,1996.925455
OH1509,612632,76717,409940,612071,932201,3814008,138906.6519,37,671248,142199,1118252,2149.141429
OH1508,612632,76717,409940,612071,932201,3814008,138380.2661,40,671248,142199,1118252,2231.098571
ND1303,54328,3923,19482,19659,54125,188226,163066.6667,0,28935,5053,67764,1513.297619
OR1512,221405,32234,126887,218533,463157,1395790,238643.5294,53,289706,58249,486655,2341.770435
HI1407,77234,10181,58124,70536,148635,531395,474440,11,92543,18452,182131,2173.153913
MO1112,261364,55801,276025,329212,610899,2009838,137929,10,438090,73200,715346,1302.571364
KY1305,180013,17123,88989,188031,230305,900644,126710.7143,18,170704,24269,244229,1565.588696
TN1510,322786,31489,210698,364536,462875,1772608,130019.3939,19,318959,59500,562037,2275.301818
WV1509,75056,5281,32716,74249,88304,438570,83281.25,29,64038,10367,97728,2149.141429
IA1201,155497,16173,88518,114251,225315,822850,129936.7347,1,134345,25011,266296,1375.101818
IA1203,155497,16173,88518,114251,225315,822850,129573.4694,1,134345,25011,266296,1514.741818
MO1110,261364,55801,276025,329212,610899,2009838,139386,8,438090,73200,715346,1291.460952
IA1205,159449,16173,88518,114251,225315,822850,129193.8776,1,134345,25011,266296,1373.113043
IA1204,159449,16173,88518,114251,225315,822850,129457.1429,1,134345,25011,266296,1488.04
IA1207,159594,16173,88518,114251,225315,822850,129567.3469,1,134345,25011,266296,1316.863182
IA1206,159449,16173,88518,114251,225315,822850,129281.6327,1,134345,25011,266296,1321.774286
IA1209,159594,16173,88518,114251,225315,822850,131104.0816,2,134345,25011,266296,1406.1595
IA1208,159594,16173,88518,114251,225315,822850,130157.1429,2,134345,25011,266296,1400.080435
MN1212,293115,51029,211445,165552,575927,1424344,187984.8684,14,339362,69759,654448,1390.435238
